date,price,ActualLoad,ForecastLoad,weekday,season,period
2022-10-06 02:00:00,60.48,7895.25,7512.5,Thursday,fall,night
2022-10-06 03:00:00,76.57,8210.25,7905.5,Thursday,fall,night
2022-10-06 04:00:00,136.95,8935.0,8862.0,Thursday,fall,night
2022-10-06 05:00:00,220.0,9788.25,9747.5,Thursday,fall,night
2022-10-06 06:00:00,248.03,9976.0,10059.0,Thursday,fall,morning
2022-10-06 07:00:00,240.12,10162.5,10343.25,Thursday,fall,morning
2022-10-06 08:00:00,212.02,10198.0,10346.5,Thursday,fall,morning
2022-10-06 09:00:00,205.5,10164.0,10326.0,Thursday,fall,morning
2022-10-06 10:00:00,200.0,9979.25,10056.75,Thursday,fall,morning
2022-10-06 11:00:00,193.43,9897.25,9954.0,Thursday,fall,morning
2022-10-06 12:00:00,194.2,9729.25,9730.0,Thursday,fall,afternoon
2022-10-06 13:00:00,190.3,9657.75,9570.75,Thursday,fall,afternoon
2022-10-06 14:00:00,177.07,9697.5,9616.25,Thursday,fall,afternoon
2022-10-06 15:00:00,200.0,9781.0,9778.25,Thursday,fall,afternoon
2022-10-06 16:00:00,251.18,10076.25,9895.75,Thursday,fall,afternoon
2022-10-06 17:00:00,290.97,10364.5,9982.5,Thursday,fall,afternoon
2022-10-06 18:00:00,260.0,10003.75,9793.25,Thursday,fall,evening
2022-10-06 19:00:00,244.98,9351.5,9369.25,Thursday,fall,evening
2022-10-06 20:00:00,220.19,9001.5,9141.0,Thursday,fall,evening
2022-10-06 21:00:00,205.7,8592.0,8771.25,Thursday,fall,evening
2022-10-06 22:00:00,261.0,8144.75,8236.25,Thursday,fall,evening
2022-10-06 23:00:00,252.86,7754.5,7899.0,Thursday,fall,evening
2022-10-07 00:00:00,250.0,7593.0,7661.25,Friday,fall,night
2022-10-07 01:00:00,236.86,7641.5,7574.25,Friday,fall,night
2022-10-07 02:00:00,241.88,7638.5,7696.5,Friday,fall,night
2022-10-07 03:00:00,264.31,7968.25,8110.75,Friday,fall,night
2022-10-07 04:00:00,310.05,8621.5,9001.75,Friday,fall,night
2022-10-07 05:00:00,356.09,9511.5,9808.5,Friday,fall,night
2022-10-07 06:00:00,393.1,9816.5,10129.5,Friday,fall,morning
2022-10-07 07:00:00,352.55,10055.25,10350.0,Friday,fall,morning
2022-10-07 08:00:00,300.0,10086.75,10353.25,Friday,fall,morning
2022-10-07 09:00:00,299.92,10020.25,10272.5,Friday,fall,morning
2022-10-07 10:00:00,296.41,9880.5,9902.75,Friday,fall,morning
2022-10-07 11:00:00,287.0,9486.75,9797.0,Friday,fall,morning
2022-10-07 12:00:00,280.02,9426.25,9617.75,Friday,fall,afternoon
2022-10-07 13:00:00,280.0,9187.5,9452.75,Friday,fall,afternoon
2022-10-07 14:00:00,298.94,9182.25,9340.0,Friday,fall,afternoon
2022-10-07 15:00:00,317.8,9488.25,9577.5,Friday,fall,afternoon
2022-10-07 16:00:00,350.52,9627.25,9660.0,Friday,fall,afternoon
2022-10-07 17:00:00,442.9,9859.75,9669.25,Friday,fall,afternoon
2022-10-07 18:00:00,319.03,9611.25,9411.0,Friday,fall,evening
2022-10-07 19:00:00,300.0,8990.0,8862.25,Friday,fall,evening
2022-10-07 20:00:00,298.91,8886.0,8636.75,Friday,fall,evening
2022-10-07 21:00:00,270.7,8435.5,8321.5,Friday,fall,evening
2022-10-07 22:00:00,176.61,7809.5,7764.0,Friday,fall,evening
2022-10-07 23:00:00,167.36,7567.75,7413.0,Friday,fall,evening
2022-10-08 00:00:00,164.35,7319.0,7110.75,Saturday,fall,night
2022-10-08 01:00:00,160.08,7290.5,7075.0,Saturday,fall,night
2022-10-08 02:00:00,162.74,7118.25,6959.5,Saturday,fall,night
2022-10-08 03:00:00,174.12,7233.25,6994.75,Saturday,fall,night
2022-10-08 04:00:00,233.46,7613.5,7321.5,Saturday,fall,night
2022-10-08 05:00:00,269.4,8039.25,7859.0,Saturday,fall,night
2022-10-08 06:00:00,291.42,8334.25,8374.25,Saturday,fall,morning
2022-10-08 07:00:00,260.0,8740.5,8820.25,Saturday,fall,morning
2022-10-08 08:00:00,230.24,9021.75,9020.25,Saturday,fall,morning
2022-10-08 09:00:00,211.32,9013.25,9044.25,Saturday,fall,morning
2022-10-08 10:00:00,192.6,8761.0,8932.5,Saturday,fall,morning
2022-10-08 11:00:00,169.6,8559.25,8695.0,Saturday,fall,morning
2022-10-08 12:00:00,160.5,8307.75,8464.25,Saturday,fall,afternoon
2022-10-08 13:00:00,164.72,8323.75,8379.25,Saturday,fall,afternoon
2022-10-08 14:00:00,192.3,8267.5,8335.5,Saturday,fall,afternoon
2022-10-08 15:00:00,229.94,8479.75,8586.25,Saturday,fall,afternoon
2022-10-08 16:00:00,253.16,8709.75,8936.5,Saturday,fall,afternoon
2022-10-08 17:00:00,269.7,9120.5,9061.5,Saturday,fall,afternoon
2022-10-08 18:00:00,235.67,8816.0,8754.5,Saturday,fall,evening
2022-10-08 19:00:00,194.21,8320.5,8372.25,Saturday,fall,evening
2022-10-08 20:00:00,181.2,8162.5,8198.5,Saturday,fall,evening
2022-10-08 21:00:00,150.0,8032.75,7953.75,Saturday,fall,evening
2022-10-08 22:00:00,169.91,7617.25,7490.75,Saturday,fall,evening
2022-10-08 23:00:00,160.19,7377.5,7207.75,Saturday,fall,evening
2022-10-09 00:00:00,156.71,7057.0,7078.0,Sunday,fall,night
2022-10-09 01:00:00,142.94,6987.75,7047.25,Sunday,fall,night
2022-10-09 02:00:00,140.0,6948.75,7073.0,Sunday,fall,night
2022-10-09 03:00:00,143.7,7018.5,7088.75,Sunday,fall,night
2022-10-09 04:00:00,156.09,7230.0,7340.5,Sunday,fall,night
2022-10-09 05:00:00,191.9,7545.75,7455.0,Sunday,fall,night
2022-10-09 06:00:00,200.0,7710.25,7818.75,Sunday,fall,morning
2022-10-09 07:00:00,197.98,7940.25,8368.25,Sunday,fall,morning
2022-10-09 08:00:00,179.77,8220.5,8616.5,Sunday,fall,morning
2022-10-09 09:00:00,124.0,8366.5,8823.0,Sunday,fall,morning
2022-10-09 10:00:00,100.0,8296.0,8867.75,Sunday,fall,morning
2022-10-09 11:00:00,71.16,7969.25,8558.5,Sunday,fall,morning
2022-10-09 12:00:00,70.5,7668.25,8291.0,Sunday,fall,afternoon
2022-10-09 13:00:00,93.82,7497.0,8149.75,Sunday,fall,afternoon
2022-10-09 14:00:00,137.52,7474.75,8136.75,Sunday,fall,afternoon
2022-10-09 15:00:00,200.0,7784.5,8362.5,Sunday,fall,afternoon
2022-10-09 16:00:00,229.2,8444.25,8714.0,Sunday,fall,afternoon
2022-10-09 17:00:00,249.47,8907.5,9140.0,Sunday,fall,afternoon
2022-10-09 18:00:00,224.44,8692.25,9069.75,Sunday,fall,evening
2022-10-09 19:00:00,206.27,8182.25,8664.0,Sunday,fall,evening
2022-10-09 20:00:00,206.4,7884.0,8434.5,Sunday,fall,evening
2022-10-09 21:00:00,201.18,7630.5,8016.5,Sunday,fall,evening
2022-10-09 22:00:00,148.14,7182.25,7590.25,Sunday,fall,evening
2022-10-09 23:00:00,132.2,6900.5,7352.25,Sunday,fall,evening
2022-10-10 00:00:00,122.24,6878.75,7178.25,Monday,fall,night
2022-10-10 01:00:00,119.41,6737.5,7029.25,Monday,fall,night
2022-10-10 02:00:00,118.88,6773.5,7125.25,Monday,fall,night
2022-10-10 03:00:00,120.88,7183.5,7614.5,Monday,fall,night
2022-10-10 04:00:00,140.5,8222.75,8629.25,Monday,fall,night
2022-10-10 05:00:00,163.99,9183.5,9644.5,Monday,fall,night
2022-10-10 06:00:00,169.11,9569.25,9981.75,Monday,fall,morning
2022-10-10 07:00:00,159.99,9830.75,10189.25,Monday,fall,morning
2022-10-10 08:00:00,148.54,9878.75,10274.5,Monday,fall,morning
2022-10-10 09:00:00,126.89,10037.0,10325.0,Monday,fall,morning
2022-10-10 10:00:00,110.0,9854.5,10128.5,Monday,fall,morning
2022-10-10 11:00:00,89.25,10178.0,10094.5,Monday,fall,morning
2022-10-10 12:00:00,69.22,9880.75,9903.0,Monday,fall,afternoon
2022-10-10 13:00:00,91.27,9811.0,9844.0,Monday,fall,afternoon
2022-10-10 14:00:00,124.57,9785.25,9802.25,Monday,fall,afternoon
2022-10-10 15:00:00,165.29,10041.25,9943.25,Monday,fall,afternoon
2022-10-10 16:00:00,216.06,10246.0,10045.5,Monday,fall,afternoon
2022-10-10 17:00:00,240.57,10337.25,10106.0,Monday,fall,afternoon
2022-10-10 18:00:00,221.7,10020.0,9856.75,Monday,fall,evening
2022-10-10 19:00:00,195.0,9388.0,9245.75,Monday,fall,evening
2022-10-10 20:00:00,179.72,9127.0,8942.5,Monday,fall,evening
2022-10-10 21:00:00,159.16,8795.5,8629.75,Monday,fall,evening
2022-10-10 22:00:00,149.14,8288.75,7960.25,Monday,fall,evening
2022-10-10 23:00:00,141.51,7850.75,7615.75,Monday,fall,evening
2022-10-11 00:00:00,123.55,7667.25,7440.5,Tuesday,fall,night
2022-10-11 01:00:00,113.68,7646.5,7345.75,Tuesday,fall,night
2022-10-11 02:00:00,118.6,7697.75,7432.0,Tuesday,fall,night
2022-10-11 03:00:00,146.16,8167.25,7774.0,Tuesday,fall,night
2022-10-11 04:00:00,200.0,9184.5,8768.0,Tuesday,fall,night
2022-10-11 05:00:00,252.46,10136.75,9673.25,Tuesday,fall,night
2022-10-11 06:00:00,260.02,10360.75,10058.75,Tuesday,fall,morning
2022-10-11 07:00:00,237.02,10424.0,10282.25,Tuesday,fall,morning
2022-10-11 08:00:00,213.94,10331.0,10334.0,Tuesday,fall,morning
2022-10-11 09:00:00,186.54,10249.25,10335.0,Tuesday,fall,morning
2022-10-11 10:00:00,177.27,9945.25,10168.75,Tuesday,fall,morning
2022-10-11 11:00:00,175.01,9734.5,10085.5,Tuesday,fall,morning
2022-10-11 12:00:00,168.0,9636.25,9932.75,Tuesday,fall,afternoon
2022-10-11 13:00:00,149.8,9241.25,9812.0,Tuesday,fall,afternoon
2022-10-11 14:00:00,145.07,9370.75,9749.5,Tuesday,fall,afternoon
2022-10-11 15:00:00,192.13,9543.5,10046.25,Tuesday,fall,afternoon
2022-10-11 16:00:00,228.11,9979.75,10186.75,Tuesday,fall,afternoon
2022-10-11 17:00:00,240.57,10226.75,10255.0,Tuesday,fall,afternoon
2022-10-11 18:00:00,229.24,9860.0,9922.75,Tuesday,fall,evening
2022-10-11 19:00:00,182.1,9362.0,9398.75,Tuesday,fall,evening
2022-10-11 20:00:00,212.1,9065.0,9082.5,Tuesday,fall,evening
2022-10-11 21:00:00,209.53,8672.5,8771.5,Tuesday,fall,evening
2022-10-11 22:00:00,192.4,8036.75,8429.0,Tuesday,fall,evening
2022-10-11 23:00:00,184.18,7771.75,8014.0,Tuesday,fall,evening
2022-10-12 00:00:00,196.82,7530.25,7738.5,Wednesday,fall,night
2022-10-12 01:00:00,129.92,7461.25,7752.5,Wednesday,fall,night
2022-10-12 02:00:00,103.21,7574.75,7776.75,Wednesday,fall,night
2022-10-12 03:00:00,156.31,7929.75,8189.25,Wednesday,fall,night
2022-10-12 04:00:00,182.9,8851.5,9073.5,Wednesday,fall,night
2022-10-12 05:00:00,228.09,9903.5,9943.75,Wednesday,fall,night
2022-10-12 06:00:00,236.21,10241.75,10311.0,Wednesday,fall,morning
2022-10-12 07:00:00,240.73,10267.75,10501.75,Wednesday,fall,morning
2022-10-12 08:00:00,220.0,10219.0,10497.25,Wednesday,fall,morning
2022-10-12 09:00:00,208.94,10214.25,10480.5,Wednesday,fall,morning
2022-10-12 10:00:00,213.1,9885.25,10278.25,Wednesday,fall,morning
2022-10-12 11:00:00,197.49,9730.0,10132.25,Wednesday,fall,morning
2022-10-12 12:00:00,170.92,9547.25,9897.0,Wednesday,fall,afternoon
2022-10-12 13:00:00,154.0,9440.5,9777.25,Wednesday,fall,afternoon
2022-10-12 14:00:00,149.36,9428.75,9744.0,Wednesday,fall,afternoon
2022-10-12 15:00:00,200.0,9645.75,9963.25,Wednesday,fall,afternoon
2022-10-12 16:00:00,235.44,9960.25,10091.0,Wednesday,fall,afternoon
2022-10-12 17:00:00,248.08,10102.25,10228.0,Wednesday,fall,afternoon
2022-10-12 18:00:00,226.74,9617.75,9847.75,Wednesday,fall,evening
2022-10-12 19:00:00,193.2,9064.5,9362.25,Wednesday,fall,evening
2022-10-12 20:00:00,189.19,8802.0,9128.5,Wednesday,fall,evening
2022-10-12 21:00:00,169.39,8454.0,8713.5,Wednesday,fall,evening
2022-10-12 22:00:00,172.29,7825.75,8186.0,Wednesday,fall,evening
2022-10-12 23:00:00,152.01,7677.0,7892.75,Wednesday,fall,evening
2022-10-13 00:00:00,140.07,7408.25,7720.5,Thursday,fall,night
2022-10-13 01:00:00,132.43,7249.5,7620.0,Thursday,fall,night
2022-10-13 02:00:00,135.0,7326.5,7787.0,Thursday,fall,night
2022-10-13 03:00:00,151.45,7599.25,8179.25,Thursday,fall,night
2022-10-13 04:00:00,196.17,8716.25,9039.5,Thursday,fall,night
2022-10-13 05:00:00,229.3,9733.75,10001.5,Thursday,fall,night
2022-10-13 06:00:00,250.59,10186.5,10232.75,Thursday,fall,morning
2022-10-13 07:00:00,238.97,10464.0,10461.25,Thursday,fall,morning
2022-10-13 08:00:00,211.31,10506.5,10510.5,Thursday,fall,morning
2022-10-13 09:00:00,195.19,10556.75,10502.25,Thursday,fall,morning
2022-10-13 10:00:00,189.75,10363.75,10241.0,Thursday,fall,morning
2022-10-13 11:00:00,168.74,10345.25,10147.5,Thursday,fall,morning
2022-10-13 12:00:00,165.42,10272.25,9983.5,Thursday,fall,afternoon
2022-10-13 13:00:00,167.6,10112.0,9859.75,Thursday,fall,afternoon
2022-10-13 14:00:00,189.9,10106.25,9928.5,Thursday,fall,afternoon
2022-10-13 15:00:00,213.96,10261.0,10024.0,Thursday,fall,afternoon
2022-10-13 16:00:00,246.99,10375.0,10254.25,Thursday,fall,afternoon
2022-10-13 17:00:00,287.31,10470.5,10432.75,Thursday,fall,afternoon
2022-10-13 18:00:00,235.0,9888.5,10109.75,Thursday,fall,evening
2022-10-13 19:00:00,211.0,9326.0,9541.5,Thursday,fall,evening
2022-10-13 20:00:00,221.19,9083.25,9237.25,Thursday,fall,evening
2022-10-13 21:00:00,225.96,8690.25,8820.75,Thursday,fall,evening
2022-10-13 22:00:00,200.83,8203.75,8216.0,Thursday,fall,evening
2022-10-13 23:00:00,196.88,7792.0,7847.0,Thursday,fall,evening
2022-10-14 00:00:00,182.07,7587.0,7557.75,Friday,fall,night
2022-10-14 01:00:00,145.99,7469.5,7504.0,Friday,fall,night
2022-10-14 02:00:00,132.82,7416.75,7553.5,Friday,fall,night
2022-10-14 03:00:00,160.48,7802.0,7900.25,Friday,fall,night
2022-10-14 04:00:00,209.0,8836.0,8750.75,Friday,fall,night
2022-10-14 05:00:00,235.05,9816.75,9647.75,Friday,fall,night
2022-10-14 06:00:00,260.0,10193.0,9977.0,Friday,fall,morning
2022-10-14 07:00:00,245.0,10428.25,10240.0,Friday,fall,morning
2022-10-14 08:00:00,222.55,10516.75,10292.0,Friday,fall,morning
2022-10-14 09:00:00,223.01,10600.25,10296.75,Friday,fall,morning
2022-10-14 10:00:00,205.74,10407.5,10037.5,Friday,fall,morning
2022-10-14 11:00:00,198.89,10163.25,9812.75,Friday,fall,morning
2022-10-14 12:00:00,173.5,9875.5,9702.25,Friday,fall,afternoon
2022-10-14 13:00:00,160.6,9754.5,9553.0,Friday,fall,afternoon
2022-10-14 14:00:00,173.13,9725.75,9482.75,Friday,fall,afternoon
2022-10-14 15:00:00,199.13,9846.0,9719.5,Friday,fall,afternoon
2022-10-14 16:00:00,223.61,9919.75,9884.5,Friday,fall,afternoon
2022-10-14 17:00:00,256.0,10051.0,9986.75,Friday,fall,afternoon
2022-10-14 18:00:00,257.33,9596.25,9699.75,Friday,fall,evening
2022-10-14 19:00:00,161.66,9010.25,9097.25,Friday,fall,evening
2022-10-14 20:00:00,209.14,8729.25,8906.0,Friday,fall,evening
2022-10-14 21:00:00,168.55,8416.5,8538.5,Friday,fall,evening
2022-10-14 22:00:00,153.07,7874.0,7990.25,Friday,fall,evening
2022-10-14 23:00:00,140.39,7471.0,7638.25,Friday,fall,evening
2022-10-15 00:00:00,136.28,7194.25,7312.0,Saturday,fall,night
2022-10-15 01:00:00,98.4,7012.75,7200.75,Saturday,fall,night
2022-10-15 02:00:00,106.64,7056.0,7043.5,Saturday,fall,night
2022-10-15 03:00:00,131.67,7098.25,7159.75,Saturday,fall,night
2022-10-15 04:00:00,180.82,7366.75,7628.5,Saturday,fall,night
2022-10-15 05:00:00,211.6,7890.75,8114.25,Saturday,fall,night
2022-10-15 06:00:00,265.0,8257.25,8539.5,Saturday,fall,morning
2022-10-15 07:00:00,260.0,8922.5,8993.75,Saturday,fall,morning
2022-10-15 08:00:00,246.59,9184.5,9228.25,Saturday,fall,morning
2022-10-15 09:00:00,237.0,9168.75,9257.75,Saturday,fall,morning
2022-10-15 10:00:00,216.73,9011.25,9088.25,Saturday,fall,morning
2022-10-15 11:00:00,207.29,8822.75,8889.5,Saturday,fall,morning
2022-10-15 12:00:00,234.25,8739.25,8669.25,Saturday,fall,afternoon
2022-10-15 13:00:00,201.06,8525.0,8595.25,Saturday,fall,afternoon
2022-10-15 14:00:00,209.73,8493.25,8543.25,Saturday,fall,afternoon
2022-10-15 15:00:00,247.03,8680.0,8776.5,Saturday,fall,afternoon
2022-10-15 16:00:00,247.22,8978.25,9126.5,Saturday,fall,afternoon
2022-10-15 17:00:00,290.93,9088.5,9355.5,Saturday,fall,afternoon
2022-10-15 18:00:00,263.98,8639.25,8983.0,Saturday,fall,evening
2022-10-15 19:00:00,223.67,8325.75,8495.0,Saturday,fall,evening
2022-10-15 20:00:00,227.49,8133.25,8308.75,Saturday,fall,evening
2022-10-15 21:00:00,271.81,7819.25,8093.0,Saturday,fall,evening
2022-10-15 22:00:00,253.8,7516.5,7618.0,Saturday,fall,evening
2022-10-15 23:00:00,217.2,7135.25,7265.25,Saturday,fall,evening
2022-10-16 00:00:00,187.96,6834.5,7061.0,Sunday,fall,night
2022-10-16 01:00:00,180.17,6749.25,6982.25,Sunday,fall,night
2022-10-16 02:00:00,150.38,6595.25,7001.25,Sunday,fall,night
2022-10-16 03:00:00,158.58,6667.25,7128.75,Sunday,fall,night
2022-10-16 04:00:00,202.85,7108.5,7341.0,Sunday,fall,night
2022-10-16 05:00:00,193.14,7252.0,7484.0,Sunday,fall,night
2022-10-16 06:00:00,222.48,7703.0,7820.25,Sunday,fall,morning
2022-10-16 07:00:00,228.92,8164.75,8275.25,Sunday,fall,morning
2022-10-16 08:00:00,200.48,8471.75,8524.5,Sunday,fall,morning
2022-10-16 09:00:00,200.0,8699.25,8774.75,Sunday,fall,morning
2022-10-16 10:00:00,178.8,8606.75,8820.0,Sunday,fall,morning
2022-10-16 11:00:00,133.56,8218.75,8575.25,Sunday,fall,morning
2022-10-16 12:00:00,134.8,8149.75,8281.0,Sunday,fall,afternoon
2022-10-16 13:00:00,146.19,8007.5,8145.5,Sunday,fall,afternoon
2022-10-16 14:00:00,143.05,8058.25,8152.75,Sunday,fall,afternoon
2022-10-16 15:00:00,202.52,8336.0,8387.0,Sunday,fall,afternoon
2022-10-16 16:00:00,235.09,8748.75,8902.75,Sunday,fall,afternoon
2022-10-16 17:00:00,253.06,9125.0,9284.75,Sunday,fall,afternoon
2022-10-16 18:00:00,231.94,8617.25,9066.25,Sunday,fall,evening
2022-10-16 19:00:00,200.34,8322.5,8542.0,Sunday,fall,evening
2022-10-16 20:00:00,213.45,8109.5,8206.75,Sunday,fall,evening
2022-10-16 21:00:00,237.95,7642.75,7854.75,Sunday,fall,evening
2022-10-16 22:00:00,203.81,7244.5,7370.0,Sunday,fall,evening
2022-10-16 23:00:00,204.0,6802.25,7029.0,Sunday,fall,evening
2022-10-17 00:00:00,189.42,6481.0,6905.5,Monday,fall,night
2022-10-17 01:00:00,183.39,6308.25,6755.0,Monday,fall,night
2022-10-17 02:00:00,120.81,6628.75,6800.0,Monday,fall,night
2022-10-17 03:00:00,116.56,7281.0,7262.5,Monday,fall,night
2022-10-17 04:00:00,171.7,8264.75,8349.0,Monday,fall,night
2022-10-17 05:00:00,145.54,9250.75,9318.75,Monday,fall,night
2022-10-17 06:00:00,170.87,9655.5,9719.0,Monday,fall,morning
2022-10-17 07:00:00,180.72,10088.0,9989.75,Monday,fall,morning
2022-10-17 08:00:00,171.9,10079.5,10067.5,Monday,fall,morning
2022-10-17 09:00:00,150.39,10444.0,10153.0,Monday,fall,morning
2022-10-17 10:00:00,144.02,10249.25,9987.75,Monday,fall,morning
2022-10-17 11:00:00,122.54,10172.5,10153.5,Monday,fall,morning
2022-10-17 12:00:00,108.85,9896.5,9997.5,Monday,fall,afternoon
2022-10-17 13:00:00,120.0,9820.5,9949.0,Monday,fall,afternoon
2022-10-17 14:00:00,132.21,9764.0,9928.25,Monday,fall,afternoon
2022-10-17 15:00:00,182.5,9915.5,10157.25,Monday,fall,afternoon
2022-10-17 16:00:00,216.0,10221.25,10335.25,Monday,fall,afternoon
2022-10-17 17:00:00,238.29,10159.25,10356.0,Monday,fall,afternoon
2022-10-17 18:00:00,229.01,9731.5,10003.0,Monday,fall,evening
2022-10-17 19:00:00,209.7,9093.25,9379.75,Monday,fall,evening
2022-10-17 20:00:00,180.05,8748.0,9070.75,Monday,fall,evening
2022-10-17 21:00:00,191.7,8334.0,8755.0,Monday,fall,evening
2022-10-17 22:00:00,144.21,7867.5,8215.5,Monday,fall,evening
2022-10-17 23:00:00,152.42,7504.25,7762.0,Monday,fall,evening
2022-10-18 00:00:00,152.84,7369.75,7417.0,Tuesday,fall,night
2022-10-18 01:00:00,116.07,7300.25,7344.75,Tuesday,fall,night
2022-10-18 02:00:00,120.13,7385.5,7491.0,Tuesday,fall,night
2022-10-18 03:00:00,156.82,7764.75,7975.0,Tuesday,fall,night
2022-10-18 04:00:00,216.6,8762.0,8995.75,Tuesday,fall,night
2022-10-18 05:00:00,258.13,9809.5,9952.25,Tuesday,fall,night
2022-10-18 06:00:00,268.32,9967.5,10330.5,Tuesday,fall,morning
2022-10-18 07:00:00,250.5,10170.0,10534.75,Tuesday,fall,morning
2022-10-18 08:00:00,216.0,10249.0,10516.5,Tuesday,fall,morning
2022-10-18 09:00:00,199.27,10196.75,10501.75,Tuesday,fall,morning
2022-10-18 10:00:00,181.0,9819.0,10271.75,Tuesday,fall,morning
2022-10-18 11:00:00,166.79,9737.5,10115.25,Tuesday,fall,morning
2022-10-18 12:00:00,173.74,9499.25,10018.75,Tuesday,fall,afternoon
2022-10-18 13:00:00,190.98,9367.5,9810.5,Tuesday,fall,afternoon
2022-10-18 14:00:00,207.13,9309.75,9811.0,Tuesday,fall,afternoon
2022-10-18 15:00:00,229.97,9601.75,10049.5,Tuesday,fall,afternoon
2022-10-18 16:00:00,252.97,9973.5,10327.0,Tuesday,fall,afternoon
2022-10-18 17:00:00,262.12,10089.75,10449.25,Tuesday,fall,afternoon
2022-10-18 18:00:00,214.0,9637.5,9992.0,Tuesday,fall,evening
2022-10-18 19:00:00,206.0,8959.25,9464.5,Tuesday,fall,evening
2022-10-18 20:00:00,181.42,8673.0,9131.75,Tuesday,fall,evening
2022-10-18 21:00:00,152.86,8271.0,8734.5,Tuesday,fall,evening
2022-10-18 22:00:00,113.47,7683.25,8157.0,Tuesday,fall,evening
2022-10-18 23:00:00,106.28,7400.5,7827.25,Tuesday,fall,evening
2022-10-19 00:00:00,102.05,7223.25,7545.0,Wednesday,fall,night
2022-10-19 01:00:00,92.12,7167.0,7504.75,Wednesday,fall,night
2022-10-19 02:00:00,97.17,7237.5,7591.5,Wednesday,fall,night
2022-10-19 03:00:00,114.97,7599.5,7939.75,Wednesday,fall,night
2022-10-19 04:00:00,165.1,8611.5,8873.75,Wednesday,fall,night
2022-10-19 05:00:00,215.9,9481.75,9842.25,Wednesday,fall,night
2022-10-19 06:00:00,235.92,9906.0,10207.25,Wednesday,fall,morning
2022-10-19 07:00:00,232.0,10074.75,10371.25,Wednesday,fall,morning
2022-10-19 08:00:00,214.77,10194.0,10319.0,Wednesday,fall,morning
2022-10-19 09:00:00,199.42,10146.25,10333.75,Wednesday,fall,morning
2022-10-19 10:00:00,199.64,9795.25,10079.75,Wednesday,fall,morning
2022-10-19 11:00:00,188.69,9607.75,9914.5,Wednesday,fall,morning
2022-10-19 12:00:00,182.0,9433.75,9748.5,Wednesday,fall,afternoon
2022-10-19 13:00:00,171.6,9500.5,9659.0,Wednesday,fall,afternoon
2022-10-19 14:00:00,172.09,9431.0,9682.25,Wednesday,fall,afternoon
2022-10-19 15:00:00,183.27,9743.75,9913.0,Wednesday,fall,afternoon
2022-10-19 16:00:00,209.19,10034.25,10167.75,Wednesday,fall,afternoon
2022-10-19 17:00:00,253.9,10085.5,10259.75,Wednesday,fall,afternoon
2022-10-19 18:00:00,200.0,9569.75,9817.25,Wednesday,fall,evening
2022-10-19 19:00:00,98.12,8973.5,9292.75,Wednesday,fall,evening
2022-10-19 20:00:00,93.21,8756.25,9028.75,Wednesday,fall,evening
2022-10-19 21:00:00,66.78,8298.0,8636.0,Wednesday,fall,evening
2022-10-19 22:00:00,48.05,7878.25,7927.75,Wednesday,fall,evening
2022-10-19 23:00:00,6.47,7611.0,7666.0,Wednesday,fall,evening
2022-10-20 00:00:00,2.69,7334.25,7502.5,Thursday,fall,night
2022-10-20 01:00:00,-0.6,7294.5,7411.5,Thursday,fall,night
2022-10-20 02:00:00,-6.3,7320.25,7496.0,Thursday,fall,night
2022-10-20 03:00:00,10.98,7680.25,7818.0,Thursday,fall,night
2022-10-20 04:00:00,62.95,8686.75,8855.25,Thursday,fall,night
2022-10-20 05:00:00,132.17,9774.5,9803.0,Thursday,fall,night
2022-10-20 06:00:00,161.0,10041.25,10149.25,Thursday,fall,morning
2022-10-20 07:00:00,161.75,10272.75,10427.0,Thursday,fall,morning
2022-10-20 08:00:00,109.9,10418.0,10496.75,Thursday,fall,morning
2022-10-20 09:00:00,94.42,10481.0,10540.5,Thursday,fall,morning
2022-10-20 10:00:00,48.09,10083.75,10322.0,Thursday,fall,morning
2022-10-20 11:00:00,99.0,9856.25,10251.5,Thursday,fall,morning
2022-10-20 12:00:00,100.5,9564.75,10119.25,Thursday,fall,afternoon
2022-10-20 13:00:00,56.76,9471.5,9984.75,Thursday,fall,afternoon
2022-10-20 14:00:00,61.32,9262.25,9999.75,Thursday,fall,afternoon
2022-10-20 15:00:00,90.06,9700.0,10140.75,Thursday,fall,afternoon
2022-10-20 16:00:00,160.74,10127.5,10349.75,Thursday,fall,afternoon
2022-10-20 17:00:00,202.39,10354.0,10471.25,Thursday,fall,afternoon
2022-10-20 18:00:00,132.94,9837.25,9968.75,Thursday,fall,evening
2022-10-20 19:00:00,111.0,9359.75,9380.5,Thursday,fall,evening
2022-10-20 20:00:00,95.47,9106.75,9107.75,Thursday,fall,evening
2022-10-20 21:00:00,52.29,8630.75,8745.25,Thursday,fall,evening
2022-10-20 22:00:00,26.38,8175.5,8261.75,Thursday,fall,evening
2022-10-20 23:00:00,4.99,7756.75,7836.25,Thursday,fall,evening
2022-10-21 00:00:00,-15.6,7478.25,7590.5,Friday,fall,night
2022-10-21 01:00:00,-29.51,7510.25,7572.0,Friday,fall,night
2022-10-21 02:00:00,-30.0,7584.25,7583.25,Friday,fall,night
2022-10-21 03:00:00,-3.69,7932.0,7923.5,Friday,fall,night
2022-10-21 04:00:00,65.95,8790.25,8846.5,Friday,fall,night
2022-10-21 05:00:00,153.03,9879.5,9815.5,Friday,fall,night
2022-10-21 06:00:00,200.0,10094.25,10213.25,Friday,fall,morning
